"gene_id","logP"
"isogroup105144_c0_g1",0.498723158468513
"isogroup105147_c0_g1",NA
"isogroup105190_c0_g1",0.14949695807236
"isogroup105191_c0_g1",-0.276311883560482
"isogroup10519_c0_g1",NA
"isogroup105225_c0_g1",-0.0658883537540187
"isogroup10523_c0_g1",-0.357962066902003
"isogroup105244_c0_g1",0.0189803720385764
"isogroup105249_c0_g1",0.389110911035635
"isogroup10524_c0_g1",-0.492010782746316
"isogroup105284_c0_g1",-0.0658875034213763
"isogroup105296_c0_g1",NA
"isogroup105326_c0_g1",0.419990875518882
"isogroup10533_c0_g1",0
"isogroup105360_c0_g1",-0.153237728982938
"isogroup105361_c0_g1",0.334171832231826
"isogroup105385_c0_g1",-0.475953748617652
"isogroup105414_c0_g1",-0.153238187046219
"isogroup10541_c0_g2",0.264158998286967
"isogroup105440_c0_g1",-0.247659589715852
"isogroup105445_c0_g1",-0.156254124241243
"isogroup105457_c0_g1",1.39058222027351
"isogroup105461_c0_g1",-0.459087780606603
"isogroup105466_c0_g1",1.78045021254892
"isogroup10546_c0_g1",0.896312769156536
"isogroup105494_c0_g1",-0.683998419482178
"isogroup105505_c0_g1",-0.153236678544568
"isogroup105506_c0_g1",0.158347276804833
"isogroup105538_c0_g1",0.271227814697453
"isogroup105554_c0_g1",0.397417889076455
"isogroup105555_c0_g1",0.533806206727947
"isogroup105558_c0_g1",-0.767355809996589
"isogroup105560_c0_g1",-0.0658883537540187
"isogroup105563_c0_g1",-0.153237728982938
"isogroup10556_c0_g1",0.607113856674008
"isogroup105588_c0_g1",0.158347276804833
"isogroup105593_c0_g1",0.619263451760158
"isogroup10559_c0_g1",-1.80065071497145
"isogroup105610_c0_g1",0.467847930969247
"isogroup105617_c0_g1",-0.100853874550101
"isogroup105640_c0_g1",0.266388113499051
"isogroup105663_c0_g1",-0.428108855058126
"isogroup105667_c0_g1",0.0238611494473786
"isogroup10568_c0_g1",1.95110883198102
"isogroup105690_c0_g1",-1.08132099600619
"isogroup105701_c0_g1",0.363128812164654
"isogroup105716_c0_g1",NA
"isogroup105718_c0_g1",-0.153238187046219
"isogroup105733_c0_g1",0.0238611494473786
"isogroup105736_c0_g1",-1.30450659975672
"isogroup105739_c0_g1",1.09185011995831
"isogroup105754_c0_g1",NA
"isogroup105761_c0_g1",-0.678381384263527
"isogroup105767_c0_g1",0.0238611494473786
"isogroup105770_c0_g1",1.64347675130336
"isogroup105773_c0_g1",0.0238611494473786
"isogroup105805_c0_g1",NA
"isogroup105808_c0_g1",0.158347276804833
"isogroup105865_c0_g1",0.459760954593999
"isogroup105873_c0_g1",0.188830367701725
"isogroup105886_c0_g1",NA
"isogroup105892_c0_g1",0.352185812557173
"isogroup105894_c0_g1",0.445723004982764
"isogroup105901_c0_g1",-0.0658883537540187
"isogroup10591_c0_g1",-0.132453362252012
"isogroup105924_c0_g1",-0.428108166180811
"isogroup105926_c0_g1",-0.428108855058126
"isogroup105931_c0_g1",1.01093164581087
"isogroup105944_c0_g1",1.23951626508339
"isogroup105983_c0_g1",-0.153238187046219
"isogroup105987_c0_g1",-0.751520302017761
"isogroup106015_c0_g1",-2.21429868523206
"isogroup106017_c0_g1",0.362193914853807
"isogroup106038_c0_g1",0.209787420100785
"isogroup106046_c0_g1",0.0284251380051767
"isogroup106050_c0_g1",-0.0658883537540187
"isogroup106059_c0_g1",0.115900784200123
"isogroup106068_c0_g1",1.01527949208377
"isogroup106095_c0_g1",0.571963605257298
"isogroup106123_c0_g1",0.571963605257298
"isogroup106140_c0_g1",-0.153238187046219
"isogroup106146_c0_g1",0.316055732985542
"isogroup106168_c0_g1",1.80336151501344
"isogroup106173_c0_g1",-0.0658883537540187
"isogroup106178_c0_g1",-0.153236940912499
"isogroup106215_c0_g1",NA
"isogroup106224_c0_g1",0.264158998286967
"isogroup106232_c0_g1",-0.746690969076543
"isogroup106249_c0_g1",-0.153237132025661
"isogroup106260_c0_g1",-0.831610545442785
"isogroup106265_c0_g1",-0.0658875034213763
"isogroup106266_c0_g1",0.17455963350873
"isogroup106317_c0_g1",0.112450153102813
"isogroup106345_c0_g1",-0.0658883537540187
"isogroup106361_c0_g1",0.652274442085156
"isogroup106366_c0_g1",0.809734348167817
"isogroup106382_c0_g1",1.66205650467212
"isogroup106383_c0_g1",-0.153236634746107
"isogroup106384_c0_g1",0.0238611494473786
"isogroup10638_c0_g1",-0.423310510449157
"isogroup106396_c0_g1",0.0403192710020678
"isogroup106409_c0_g1",-0.153238187046219
"isogroup106422_c0_g1",0.0238611494473786
"isogroup106449_c0_g1",NA
"isogroup106475_c0_g1",-0.216629455721408
"isogroup106495_c0_g1",-0.0658883537540187
"isogroup106513_c0_g1",-0.321624373969478
"isogroup106526_c0_g1",0.334171832231826
"isogroup106547_c0_g1",-0.153237728982938
"isogroup106559_c0_g1",-0.153236940912499
"isogroup106560_c0_g1",-0.479617020332598
"isogroup106568_c0_g1",-0.428108855058126
"isogroup106592_c0_g1",0.158347276804833
"isogroup106623_c0_g1",-0.174581485553264
"isogroup106638_c0_g1",-0.430639127022886
"isogroup106654_c0_g1",0.393716210163443
"isogroup106683_c0_g1",-1.83710074650625
"isogroup106686_c0_g1",NA
"isogroup106694_c0_g1",0.492014555927091
"isogroup106740_c0_g1",0.968842845448833
"isogroup106743_c0_g1",0.0138920651498026
"isogroup106757_c0_g1",-3.13720617015577
"isogroup106763_c0_g1",-1.07361091030133
"isogroup106765_c0_g1",2.04430074321867
"isogroup106790_c0_g1",0.0275961197369864
"isogroup10679_c0_g1",-0.153238187046219
"isogroup106808_c0_g1",1.01209532808712
"isogroup106845_c0_g1",-0.0658883537540187
"isogroup106944_c0_g1",-1.4927916557087
"isogroup106988_c0_g1",-0.075780919836305
"isogroup106998_c0_g1",0.953444321833876
"isogroup10699_c0_g1",-0.224366789593779
"isogroup107000_c0_g1",NA
"isogroup10700_c0_g1",-0.153236411661097
"isogroup107021_c0_g1",3.07597543457068
"isogroup107057_c0_g1",NA
"isogroup107097_c0_g1",0.279462050533659
"isogroup107102_c0_g1",0.487659508211272
"isogroup107114_c0_g1",0.128580492849254
"isogroup107144_c0_g1",NA
"isogroup107158_c0_g1",-0.153238187046219
"isogroup10715_c0_g1",-0.153236684527187
"isogroup107169_c0_g1",-1.34416378880028
"isogroup107182_c0_g1",0.334171832231826
"isogroup107197_c0_g1",-0.863012984889827
"isogroup107232_c0_g1",NA
"isogroup10725_c0_g1",0.455337521707572
"isogroup107279_c0_g1",-4.29914248365914
"isogroup107289_c0_g1",-0.153238187046219
"isogroup107299_c0_g1",0
"isogroup107300_c0_g1",0.0238611494473786
"isogroup107305_c0_g1",-0.590083308401018
"isogroup107306_c0_g1",-0.153238187046219
"isogroup107319_c0_g1",0.0238611494473787
"isogroup107359_c0_g1",-0.562543432038625
"isogroup107376_c0_g1",-0.80693796529672
"isogroup107380_c0_g1",0
"isogroup107390_c0_g1",-0.153238187046219
"isogroup107421_c0_g1",0.0238611494473786
"isogroup107446_c0_g1",0.158347276804833
"isogroup107510_c0_g1",NA
"isogroup107572_c0_g1",-2.01985475015839
"isogroup107602_c0_g1",0
"isogroup107640_c0_g1",0.703941088565356
"isogroup107668_c0_g1",0.393716210163443
"isogroup107707_c0_g1",-0.16778143926841
"isogroup107719_c0_g1",1.54692011689826
"isogroup107779_c0_g1",-0.0658883537540187
"isogroup107820_c0_g1",0.0189803720385764
"isogroup107839_c0_g1",0.264158998286967
"isogroup107844_c0_g1",0.574685906492267
"isogroup107849_c0_g1",-0.593598857144257
"isogroup107858_c0_g1",1.87857395464115
"isogroup107870_c0_g1",-0.0427694475741987
"isogroup107885_c0_g1",0.48494032198206
"isogroup107893_c0_g1",0.239208234716912
"isogroup1078_c0_g1",0.0238611494473786
"isogroup107906_c0_g1",-0.562543432038625
"isogroup107909_c0_g1",-0.0658883537540187
"isogroup107938_c0_g1",0.334171832231826
"isogroup107955_c0_g1",-0.562542020704777
"isogroup107963_c0_g1",-0.153236237652229
"isogroup107983_c0_g1",0.0238611494473786
"isogroup107987_c0_g1",0.273689036558086
"isogroup108021_c0_g1",2.6118477227414
"isogroup108037_c0_g1",-0.0658883537540187
"isogroup108064_c0_g1",0.0238611494473786
"isogroup10809_c0_g1",0
"isogroup108101_c0_g1",-0.441306598192231
"isogroup108115_c0_g1",-0.0658883537540187
"isogroup108123_c0_g1",-0.797240437265511
"isogroup108137_c0_g1",2.98594743246817
"isogroup108184_c0_g1",0.445723004982764
"isogroup108185_c0_g1",-0.428108855058126
"isogroup108188_c0_g1",-0.178641204539248
"isogroup10819_c0_g1",1.17817198585136
"isogroup108314_c0_g1",0.186519285558928
"isogroup108341_c0_g1",2.11247497089519
"isogroup108376_c0_g1",-0.105605422035936
"isogroup108384_c0_g1",-1.63507215857728
"isogroup108402_c0_g1",-0.428105391120816
"isogroup10840_c0_g1",-0.977864864118032
"isogroup108435_c0_g1",-0.0658883537540187
"isogroup108459_c0_g1",0.526879460646565
"isogroup10846_c0_g1",NA
"isogroup108471_c0_g1",-0.153238187046219
"isogroup108496_c0_g1",-0.0658883537540187
"isogroup108534_c0_g1",-0.0658875034213766
"isogroup108543_c0_g1",0.171701231480792
"isogroup108564_c0_g1",-0.428108855058126
"isogroup108578_c0_g1",NA
"isogroup108624_c0_g1",-0.0658875034213766
"isogroup108630_c0_g1",NA
"isogroup108659_c0_g1",-0.0658883537540187
"isogroup108682_c0_g1",1.34830021719027
"isogroup108692_c0_g1",-0.121739433846984
"isogroup10872_c0_g1",-0.0658883537540187
"isogroup108744_c0_g1",0.158347276804833
"isogroup108749_c0_g1",1.57736498965327
"isogroup108759_c0_g1",-0.757088215766809
"isogroup10875_c0_g1",0.158245666929079
"isogroup108769_c0_g1",NA
"isogroup108775_c0_g1",1.35947760926749
"isogroup108807_c0_g1",NA
"isogroup10882_c0_g1",1.35946798103525
"isogroup108838_c0_g1",0.0238611494473786
"isogroup108848_c0_g1",-0.728390074451097
"isogroup108856_c0_g1",-1.54374466145
"isogroup108860_c0_g1",1.17284579541732
"isogroup108910_c0_g1",0.219525773594177
"isogroup108923_c0_g1",-0.153237728982938
"isogroup108928_c0_g1",-0.163050896913536
"isogroup108940_c0_g1",0.0238611494473786
"isogroup108947_c0_g1",-1.96668251535539
"isogroup10895_c0_g1",-1.47471988477382
"isogroup109018_c0_g1",-0.35068980563589
"isogroup109029_c0_g1",-0.153238187046219
"isogroup109074_c0_g1",-0.153236837506555
"isogroup109081_c0_g1",0.725543695319612
"isogroup109083_c0_g1",0.0238611494473786
"isogroup109106_c0_g1",-0.0658883537540187
"isogroup109118_c0_g1",NA
"isogroup109127_c0_g1",-0.0658883537540187
"isogroup10917_c0_g1",-0.153237132025661
"isogroup109192_c0_g1",-0.153237728982938
"isogroup10926_c0_g1",0.393716210163443
"isogroup109273_c0_g1",-0.0759328361552019
"isogroup109290_c0_g1",-0.0658883537540187
"isogroup109296_c0_g1",0.896720213129743
"isogroup109312_c0_g1",-0.482524292526109
"isogroup109316_c0_g1",-0.153237728982938
"isogroup109322_c0_g1",-0.167809164359139
"isogroup109381_c0_g1",0.10894811034508
"isogroup109406_c0_g1",-0.0658883537540187
"isogroup109450_c0_g1",0.41999035904914
"isogroup109460_c0_g1",1.03737306550324
"isogroup109493_c0_g1",-0.359101393699186
"isogroup109551_c0_g1",-0.153237728982938
"isogroup109580_c0_g1",-2.69018518913334
"isogroup109643_c0_g1",0.0321378211722037
"isogroup109648_c0_g1",-0.753386164827068
"isogroup109652_c0_g1",0.445723004982764
"isogroup109681_c0_g1",-1.56929353184508
"isogroup109689_c0_g1",-0.153236918054928
"isogroup109691_c0_g1",0.526370038410936
"isogroup109766_c0_g1",0.42497689559251
"isogroup109785_c0_g1",-0.428108855058126
"isogroup109861_c0_g1",-1.57046386723964
"isogroup109934_c0_g1",-0.687925435027632
"isogroup109961_c0_g1",-0.0658883537540187
"isogroup110037_c0_g1",-0.0658883537540187
"isogroup110051_c0_g1",0.393716210163443
"isogroup110057_c0_g1",-0.0658879285876158
"isogroup11006_c0_g1",NA
"isogroup110106_c0_g1",-0.901912850695282
"isogroup11011_c0_g1",NA
"isogroup110395_c0_g1",-0.11865715993531
"isogroup110409_c0_g1",0.158347276804833
"isogroup110426_c0_g1",-0.0658883537540187
"isogroup110445_c0_g1",0.0238621124920819
"isogroup110526_c0_g1",-0.0331411112603172
"isogroup1105_c0_g1",0.0238611494473786
"isogroup110607_c0_g1",0.166838426111508
"isogroup1106_c0_g1",0.138807098091861
"isogroup11072_c0_g1",-0.153238187046219
"isogroup110746_c0_g1",0.356567562500719
"isogroup110761_c0_g1",0.0238616309696093
"isogroup11076_c0_g1",-0.153236940912499
"isogroup110777_c0_g1",NA
"isogroup110832_c0_g1",-1.15570894628774
"isogroup11083_c0_g1",-0.0962371726785127
"isogroup110867_c0_g1",0
"isogroup110954_c0_g1",0.823188428522775
"isogroup111014_c0_g1",0.264158998286967
"isogroup11120_c0_g1",0.0238611494473786
"isogroup111280_c0_g1",-0.967838538318539
"isogroup111301_c0_g1",-0.153234751470921
"isogroup111308_c0_g1",-0.437815878803769
"isogroup111311_c0_g1",1.4486569585201
"isogroup111351_c0_g1",-1.56613630444322
"isogroup111356_c0_g1",-0.0658883537540187
"isogroup111379_c0_g1",0.795326345494889
"isogroup11145_c0_g1",0.608809697018068
"isogroup11150_c0_g1",0.571963605257298
"isogroup111555_c0_g1",0.551717905785961
"isogroup1115_c0_g1",0.31516566986709
"isogroup111933_c0_g1",-0.258619244955496
"isogroup111982_c0_g1",NA
"isogroup111996_c0_g1",0.0238611494473786
"isogroup111997_c0_g1",0.111764130612994
"isogroup112003_c0_g1",0.225026025127185
"isogroup112005_c0_g1",0.239210591188512
"isogroup112017_c0_g1",0.114064007154283
"isogroup112018_c0_g1",NA
"isogroup112027_c0_g1",-0.379006409879869
"isogroup112032_c0_g1",-0.153238187046219
"isogroup112042_c0_g1",0
"isogroup112095_c0_g1",0.458714295643091
"isogroup112105_c0_g1",-0.00861853496590345
"isogroup112116_c0_g1",-0.593599470635472
"isogroup112132_c0_g1",-0.843704717619844
"isogroup11213_c0_g1",-0.0658883537540187
"isogroup112171_c0_g1",-0.0922410573325911
"isogroup112198_c0_g1",0.0238611494473786
"isogroup112200_c0_g1",-0.0658883537540187
"isogroup112202_c0_g1",-0.562543432038625
"isogroup112209_c0_g1",-0.153238187046219
"isogroup112220_c0_g1",1.64247577415735
"isogroup112231_c0_g1",2.2243702995839
"isogroup112233_c0_g1",1.02156831883267
"isogroup112236_c0_g1",0.384157776855
"isogroup112237_c0_g1",-0.0658883537540187
"isogroup112252_c0_g1",0.112988929050077
"isogroup112273_c0_g1",-0.0658883537540187
"isogroup112290_c0_g1",0.0113101826310007
"isogroup11229_c0_g1",0.366054088996788
"isogroup112339_c0_g1",0
"isogroup11233_c0_g1",-0.504811658021718
"isogroup112342_c0_g1",0.158347276804833
"isogroup112345_c0_g1",0
"isogroup112356_c0_g1",0.464160882688159
"isogroup11235_c0_g1",0.0238611494473786
"isogroup112365_c0_g1",-0.153238187046219
"isogroup112385_c0_g1",-0.0658883537540187
"isogroup112393_c0_g1",-0.153238187046219
"isogroup112422_c0_g1",-0.502689060547408
"isogroup112438_c0_g1",0.334171832231826
"isogroup112454_c0_g1",0.168380122103737
"isogroup112464_c0_g1",-0.0658883537540187
"isogroup112469_c0_g1",NA
"isogroup112503_c0_g1",0.433299791797499
"isogroup112520_c0_g1",0.30161253958429
"isogroup112526_c0_g1",-0.586787825264529
"isogroup112530_c0_g1",0.8394248252845
"isogroup112535_c0_g1",-0.0607429827752127
"isogroup112537_c0_g1",0.0238611494473786
"isogroup112538_c0_g1",-1.14015957138915
"isogroup112542_c0_g1",0.394850769787814
"isogroup112543_c0_g1",1.61851003916517
"isogroup112548_c0_g1",0.174559231745501
"isogroup112568_c0_g1",-1.41305223026837
"isogroup112578_c0_g1",0
"isogroup112603_c0_g1",-0.0658883537540187
"isogroup112608_c0_g1",0.382307461441261
"isogroup112610_c0_g1",0
"isogroup112620_c0_g1",0.643392671006007
"isogroup112638_c0_g1",NA
"isogroup112661_c0_g1",-0.19828377342041
"isogroup112672_c0_g1",NA
"isogroup112677_c0_g1",-0.211606095756396
"isogroup112689_c0_g1",NA
"isogroup112701_c0_g1",0
"isogroup112716_c0_g1",NA
"isogroup112719_c0_g1",0.857161582969774
"isogroup112720_c0_g1",-0.186116068914418
"isogroup112738_c0_g1",0.571473199808032
"isogroup112741_c0_g1",-0.474948091898386
"isogroup112751_c0_g1",NA
"isogroup112752_c0_g1",-0.153238187046219
"isogroup11275_c0_g1",0.350878541239818
"isogroup112763_c0_g1",-0.208597168350004
"isogroup112766_c0_g1",0.82424764940059
"isogroup112784_c0_g1",0.463160579967844
"isogroup11278_c0_g1",0.016199852976555
"isogroup112796_c0_g1",NA
"isogroup112797_c0_g1",-0.153237728982938
"isogroup112815_c0_g1",-0.153238187046219
"isogroup112820_c0_g1",0.492011181789029
"isogroup112855_c0_g1",0.0238611494473786
"isogroup112860_c0_g1",-0.0658883537540187
"isogroup112902_c0_g1",0.225291177152427
"isogroup11290_c0_g1",0.0238611494473786
"isogroup112920_c0_g1",1.63336056412587
"isogroup112944_c0_g1",1.1757474012397
"isogroup112953_c0_g1",0.514957288176944
"isogroup112980_c0_g1",-0.132657742585534
"isogroup112983_c0_g1",-0.321624373969478
"isogroup11298_c0_g1",-0.153238187046219
"isogroup113007_c0_g1",-0.0658883537540187
"isogroup113009_c0_g1",0
"isogroup113037_c0_g1",-0.856571588430615
"isogroup113051_c0_g1",0.167986558559086
"isogroup113080_c0_g1",0.264158998286967
"isogroup11308_c0_g1",-4.0411924291229
"isogroup11310_c0_g1",0.747281337759497
"isogroup11313_c0_g1",-0.173877022596321
"isogroup113170_c0_g1",-1.78146907771348
"isogroup113174_c0_g1",1.46274322889152
"isogroup113175_c0_g1",-0.319504960289182
"isogroup113176_c0_g1",0.953606751804021
"isogroup113182_c0_g1",-0.0658883537540187
"isogroup113185_c0_g1",0.264158998286967
"isogroup11319_c0_g1",0.0238611494473786
"isogroup113204_c0_g1",0.264158998286967
"isogroup113209_c0_g1",-0.677518995293334
"isogroup11320_c0_g1",-1.28233461086777
"isogroup113214_c0_g1",0.175427486037829
"isogroup11323_c0_g1",-1.09370426792847
"isogroup113243_c0_g1",-4.01368008703201
"isogroup113250_c0_g1",-2.15909528259346
"isogroup113253_c0_g1",0.170385530030603
"isogroup113266_c0_g1",-0.0658883537540187
"isogroup113287_c0_g1",0.266798295309005
"isogroup113288_c0_g1",NA
"isogroup113295_c0_g1",-0.0658883537540187
"isogroup113314_c0_g1",-0.0658883537540187
"isogroup113316_c0_g1",-0.192743070530636
"isogroup113317_c0_g1",-0.0658883537540187
"isogroup113331_c0_g1",-0.293827032202281
"isogroup113353_c0_g1",-0.175941414027234
"isogroup113411_c0_g1",-0.153238187046219
"isogroup11344_c0_g1",NA
"isogroup113464_c0_g1",-0.0235861113246339
"isogroup113482_c0_g1",1.30383188568102
"isogroup113498_c0_g1",-1.71629336159054
"isogroup113505_c0_g1",NA
"isogroup113516_c0_g1",0.264158998286967
"isogroup11352_c0_g1",0.363057659614229
"isogroup113535_c0_g1",0.492011181789029
"isogroup113594_c0_g1",-0.153236558269039
"isogroup113606_c0_g1",-2.59510866804851
"isogroup113619_c0_g1",-0.32509040696913
"isogroup113657_c0_g1",0.273719370023682
"isogroup11366_c0_g1",NA
"isogroup113675_c0_g1",0.334171832231826
"isogroup11367_c0_g1",-0.153238187046219
"isogroup113687_c0_g1",0.023862757622132
"isogroup113688_c0_g1",NA
"isogroup113689_c0_g1",0.334171832231826
"isogroup113695_c0_g1",-1.26205090924965
"isogroup113696_c0_g1",-0.606691260248942
"isogroup113717_c0_g1",-0.0658883537540187
"isogroup113718_c0_g1",0.0238611494473786
"isogroup113749_c0_g1",NA
"isogroup113757_c0_g1",-1.36522867992162
"isogroup113760_c0_g1",-0.0658883537540187
"isogroup113779_c0_g1",-0.0658883537540187
"isogroup113789_c0_g1",-3.29597784499916
"isogroup11378_c0_g1",0.532114771029366
"isogroup113809_c0_g1",2.73580208103922
"isogroup113830_c0_g1",-0.562542623519319
"isogroup113837_c0_g1",0.246342326683523
"isogroup113852_c0_g1",-0.0769783123916638
"isogroup113856_c0_g1",-0.562542020704777
"isogroup113859_c0_g1",0.859630243198642
"isogroup113861_c0_g1",1.07555211743964
"isogroup113881_c0_g1",-0.0658883537540187
"isogroup113889_c0_g1",0.0300602972099212
"isogroup113899_c0_g1",-0.17007972377895
"isogroup11390_c0_g1",-0.0761722926476155
"isogroup113948_c0_g1",-0.153236918054928
"isogroup113957_c0_g1",0.0238611494473786
"isogroup113965_c0_g1",-0.188117259900705
"isogroup113981_c0_g1",0.839383363915003
"isogroup11398_c0_g1",NA
"isogroup113998_c0_g1",0.273953477950137
"isogroup11399_c0_g1",0.0690308726320364
"isogroup114009_c0_g1",0.0911846484841352
"isogroup11402_c0_g1",0.322438701129686
"isogroup114031_c0_g1",-0.175705526838178
